VARIABLES ="X" "Y" "Z" "rho" "press" "temp" "tau_wall" "qdot" "yplus" "muLam"
Zone T ="wall" I = 281 , F = point
3.77633065e-01	9.51250680e-02	-2.99999994e-02	7.18296676e-01	6.12169377e+04	2.96951721e+02	5.04236824e+01	-6.72263380e+04	3.80716635e-01	1.83145680e-05
3.75346125e-01	9.51470212e-02	-2.99999994e-02	7.17586173e-01	6.11566973e+04	2.96953238e+02	5.00739715e+01	-6.71955954e+04	3.79191132e-01	1.83146401e-05
3.73100609e-01	9.51685794e-02	-2.99999994e-02	7.16852920e-01	6.10944072e+04	2.96954219e+02	4.97119238e+01	-6.71741466e+04	3.77623776e-01	1.83146867e-05
3.70896026e-01	9.51897427e-02	-2.99999994e-02	7.16096845e-01	6.10302238e+04	2.96955454e+02	4.93603005e+01	-6.71443883e+04	3.76101516e-01	1.83147454e-05
3.68731871e-01	9.52105187e-02	-2.99999994e-02	7.15320000e-01	6.09641956e+04	2.96956327e+02	4.89942167e+01	-6.71255775e+04	3.74498404e-01	1.83147870e-05
2.69623593e-01	9.61618834e-02	-2.99999993e-02	4.33237980e-01	3.62610091e+04	2.91629509e+02	1.28953444e+02	-1.87474955e+05	4.65591273e-01	1.80603737e-05
2.68983379e-01	9.61680263e-02	-2.99999994e-02	4.34694037e-01	3.63862234e+04	2.91656328e+02	1.28984264e+02	-1.87195264e+05	4.65629018e-01	1.80616602e-05
2.68331200e-01	9.61742849e-02	-2.99999994e-02	4.36181369e-01	3.65140526e+04	2.91682940e+02	1.29018324e+02	-1.86919426e+05	4.65684815e-01	1.80629367e-05
2.67666593e-01	9.61806663e-02	-2.99999993e-02	4.37706578e-01	3.66452059e+04	2.91710590e+02	1.29019131e+02	-1.86315858e+05	4.66455069e-01	1.80642630e-05
2.66989067e-01	9.61871706e-02	-2.99999994e-02	4.39259237e-01	3.67786549e+04	2.91738027e+02	1.29027001e+02	-1.86023572e+05	4.66481017e-01	1.80655789e-05
2.66298130e-01	9.61938016e-02	-2.99999994e-02	4.40847613e-01	3.69153387e+04	2.91767199e+02	1.29050539e+02	-1.85692301e+05	4.66546903e-01	1.80669780e-05
2.65593290e-01	9.62005667e-02	-2.99999994e-02	4.42471687e-01	3.70549296e+04	2.91795513e+02	1.29053969e+02	-1.85071729e+05	4.67366129e-01	1.80683359e-05
2.64874056e-01	9.62074697e-02	-2.99999993e-02	4.44132050e-01	3.71976956e+04	2.91824684e+02	1.29039286e+02	-1.84729479e+05	4.67415166e-01	1.80697349e-05
2.64139965e-01	9.62145142e-02	-2.99999993e-02	4.45829490e-01	3.73437207e+04	2.91854838e+02	1.29041605e+02	-1.84368709e+05	4.67497412e-01	1.80711809e-05
2.63390527e-01	9.62217040e-02	-2.99999994e-02	4.47566160e-01	3.74932411e+04	2.91886390e+02	1.29061107e+02	-1.83979429e+05	4.67615209e-01	1.80726938e-05
2.62625247e-01	9.62290466e-02	-2.99999994e-02	4.49345636e-01	3.76463892e+04	2.91918018e+02	1.29070211e+02	-1.83889485e+05	4.66962153e-01	1.80742104e-05
2.61843651e-01	9.62365493e-02	-2.99999994e-02	4.51168185e-01	3.78032278e+04	2.91950027e+02	1.29043790e+02	-1.83483203e+05	4.67039220e-01	1.80757451e-05
2.61045247e-01	9.62442122e-02	-2.99999994e-02	4.53031403e-01	3.79635972e+04	2.91982722e+02	1.29028243e+02	-1.83063855e+05	4.67141358e-01	1.80773126e-05
2.60229542e-01	9.62520390e-02	-2.99999993e-02	4.54937851e-01	3.81277546e+04	2.92016412e+02	1.29042426e+02	-1.82625191e+05	4.67301479e-01	1.80789278e-05
2.59396061e-01	9.62600410e-02	-2.99999994e-02	4.56892311e-01	3.82959962e+04	2.92050279e+02	1.29007420e+02	-1.81866836e+05	4.68198588e-01	1.80805513e-05
2.58544326e-01	9.62682181e-02	-2.99999993e-02	4.58892839e-01	3.84682637e+04	2.92085102e+02	1.28980240e+02	-1.81386916e+05	4.68353776e-01	1.80822206e-05
2.57673844e-01	9.62765701e-02	-2.99999993e-02	4.60935823e-01	3.86442945e+04	2.92121165e+02	1.28974587e+02	-1.81190812e+05	4.67751920e-01	1.80839492e-05
2.56784126e-01	9.62851085e-02	-2.99999994e-02	4.63029643e-01	3.88245763e+04	2.92156823e+02	1.28931370e+02	-1.80696832e+05	4.67888773e-01	1.80856583e-05
2.55874679e-01	9.62938368e-02	-2.99999993e-02	4.65176259e-01	3.90095750e+04	2.92194327e+02	1.28906906e+02	-1.80158890e+05	4.68078785e-01	1.80874558e-05
2.54945040e-01	9.63027589e-02	-2.99999994e-02	4.67373503e-01	3.91989018e+04	2.92232097e+02	1.28892121e+02	-1.79613274e+05	4.68304160e-01	1.80892659e-05
2.53994719e-01	9.63118821e-02	-2.99999994e-02	4.69627114e-01	3.93930985e+04	2.92270567e+02	1.28840419e+02	-1.78741984e+05	4.69289863e-01	1.80911094e-05
2.53023208e-01	9.63212065e-02	-2.99999994e-02	4.71933323e-01	3.95919057e+04	2.92310130e+02	1.28812395e+02	-1.78151576e+05	4.69532799e-01	1.80930052e-05
2.52030045e-01	9.63307395e-02	-2.99999994e-02	4.74294902e-01	3.97954435e+04	2.92349931e+02	1.28758470e+02	-1.77549809e+05	4.69758562e-01	1.80949123e-05
2.51014739e-01	9.63404849e-02	-2.99999993e-02	4.76716769e-01	4.00042815e+04	2.92391100e+02	1.28721340e+02	-1.76609517e+05	4.70848003e-01	1.80968848e-05
2.49976799e-01	9.63504464e-02	-2.99999994e-02	4.79196565e-01	4.02181125e+04	2.92432806e+02	1.28664070e+02	-1.75964006e+05	4.71100947e-01	1.80988828e-05
2.48915754e-01	9.63606312e-02	-2.99999993e-02	4.81740903e-01	4.04374824e+04	2.92474960e+02	1.28591455e+02	-1.75306169e+05	4.71348252e-01	1.81009022e-05
2.47831106e-01	9.63710398e-02	-2.99999994e-02	4.84344131e-01	4.06619507e+04	2.92517782e+02	1.28500068e+02	-1.74626151e+05	4.71592870e-01	1.81029535e-05
2.46722370e-01	9.63816792e-02	-2.99999993e-02	4.87014699e-01	4.08921699e+04	2.92560837e+02	1.28401347e+02	-1.74240813e+05	4.71028768e-01	1.81050158e-05
2.45589070e-01	9.63925571e-02	-2.99999994e-02	4.89750443e-01	4.11285450e+04	2.92608280e+02	1.28356166e+02	-1.73449034e+05	4.71397017e-01	1.81072881e-05
2.44430713e-01	9.64036771e-02	-2.99999994e-02	4.92559297e-01	4.13710000e+04	2.92654766e+02	1.28270273e+02	-1.72379428e+05	4.72530570e-01	1.81095144e-05
2.43246816e-01	9.64150392e-02	-2.99999994e-02	4.95434990e-01	4.16193911e+04	2.92702984e+02	1.28193107e+02	-1.71572272e+05	4.72869504e-01	1.81118234e-05
2.42036894e-01	9.64266508e-02	-2.99999994e-02	4.98383549e-01	4.18739849e+04	2.92751208e+02	1.28084373e+02	-1.70764298e+05	4.73168593e-01	1.81141326e-05
2.40800463e-01	9.64385196e-02	-2.99999994e-02	5.01408623e-01	4.21352272e+04	2.92800386e+02	1.27944460e+02	-1.69919999e+05	4.73466009e-01	1.81164872e-05
2.39537038e-01	9.64506455e-02	-2.99999993e-02	5.04506715e-01	4.24028746e+04	2.92850825e+02	1.27804103e+02	-1.69331715e+05	4.72978002e-01	1.81189020e-05
2.38246128e-01	9.64630358e-02	-2.99999994e-02	5.07682424e-01	4.26771131e+04	2.92901104e+02	1.27641594e+02	-1.68461343e+05	4.73260404e-01	1.81213090e-05
2.36927256e-01	9.64756943e-02	-2.99999994e-02	5.10936113e-01	4.29583652e+04	2.92953876e+02	1.27486665e+02	-1.67522424e+05	4.73598640e-01	1.81238351e-05
2.35579938e-01	9.64886285e-02	-2.99999994e-02	5.14270405e-01	4.32466442e+04	2.93007667e+02	1.27321436e+02	-1.66265766e+05	4.74769994e-01	1.81264097e-05
2.34203682e-01	9.65018384e-02	-2.99999994e-02	5.17685549e-01	4.35418871e+04	2.93061864e+02	1.27138810e+02	-1.65291521e+05	4.75096408e-01	1.81290036e-05
2.32798002e-01	9.65153277e-02	-2.99999994e-02	5.21179664e-01	4.38443307e+04	2.93119078e+02	1.26968661e+02	-1.64527291e+05	4.74644163e-01	1.81317415e-05
2.31362410e-01	9.65291075e-02	-2.99999994e-02	5.24759659e-01	4.41540078e+04	2.93175579e+02	1.26763858e+02	-1.63206079e+05	4.75800444e-01	1.81344452e-05
2.29896427e-01	9.65431817e-02	-2.99999993e-02	5.28420734e-01	4.44708928e+04	2.93233849e+02	1.26538665e+02	-1.61842701e+05	4.76944161e-01	1.81372332e-05
2.28399575e-01	9.65575502e-02	-2.99999994e-02	5.32160461e-01	4.47945199e+04	2.93292114e+02	1.26273971e+02	-1.60753055e+05	4.77223837e-01	1.81400206e-05
2.26871364e-01	9.65722166e-02	-2.99999994e-02	5.35978759e-01	4.51251699e+04	2.93352217e+02	1.25984229e+02	-1.59896729e+05	4.76635691e-01	1.81428958e-05
2.25311302e-01	9.65871923e-02	-2.99999994e-02	5.39880691e-01	4.54631781e+04	2.93413505e+02	1.25707105e+02	-1.58731169e+05	4.76912180e-01	1.81458273e-05
2.23718904e-01	9.66024771e-02	-2.99999994e-02	5.43863085e-01	4.58082041e+04	2.93475457e+02	1.25429453e+02	-1.57273206e+05	4.78032452e-01	1.81487903e-05
2.22093694e-01	9.66180749e-02	-2.99999994e-02	5.47928169e-01	4.61604395e+04	2.93538053e+02	1.25101537e+02	-1.56064231e+05	4.78267169e-01	1.81517838e-05
2.20435180e-01	9.66339931e-02	-2.99999994e-02	5.52073914e-01	4.65197289e+04	2.93601352e+02	1.24735549e+02	-1.55109000e+05	4.77597876e-01	1.81548106e-05
2.18742877e-01	9.66502391e-02	-2.99999993e-02	5.56304399e-01	4.68863380e+04	2.93664820e+02	1.24359852e+02	-1.53601238e+05	4.78605903e-01	1.81578451e-05
2.17016309e-01	9.66668129e-02	-2.99999993e-02	5.60616649e-01	4.72603949e+04	2.93730780e+02	1.23998265e+02	-1.52022919e+05	4.79692242e-01	1.81609985e-05
2.15254977e-01	9.66837183e-02	-2.99999994e-02	5.65012080e-01	4.76418112e+04	2.93797864e+02	1.23617036e+02	-1.50693747e+05	4.79878791e-01	1.81642052e-05
2.13458404e-01	9.67009626e-02	-2.99999993e-02	5.69494976e-01	4.80307407e+04	2.93864747e+02	1.23182717e+02	-1.49362838e+05	4.79984483e-01	1.81674020e-05
2.11626105e-01	9.67185497e-02	-2.99999994e-02	5.74065034e-01	4.84269304e+04	2.93930024e+02	1.22683886e+02	-1.48057363e+05	4.80008273e-01	1.81705217e-05
2.09757589e-01	9.67364870e-02	-2.99999994e-02	5.78714642e-01	4.88312944e+04	2.94003073e+02	1.22292193e+02	-1.46303680e+05	4.81085858e-01	1.81740124e-05
2.07852378e-01	9.67547744e-02	-2.99999993e-02	5.83457983e-01	4.92433022e+04	2.94073361e+02	1.21812700e+02	-1.44876820e+05	4.81147378e-01	1.81773708e-05
2.05909982e-01	9.67734195e-02	-2.99999994e-02	5.88291433e-01	4.96634914e+04	2.94145919e+02	1.21326255e+02	-1.43389719e+05	4.81206856e-01	1.81808373e-05
2.03929916e-01	9.67924297e-02	-2.99999994e-02	5.93215555e-01	5.00914564e+04	2.94217995e+02	1.20778733e+02	-1.41651115e+05	4.82033708e-01	1.81842803e-05
2.01911695e-01	9.68118049e-02	-2.99999994e-02	5.98226177e-01	5.05267696e+04	2.94289131e+02	1.20150715e+02	-1.39931136e+05	4.82726508e-01	1.81876780e-05
1.99854836e-01	9.68315489e-02	-2.99999994e-02	6.03316766e-01	5.09689164e+04	2.94359536e+02	1.19452671e+02	-1.38228257e+05	4.83288091e-01	1.81910404e-05
1.97758853e-01	9.68516692e-02	-2.99999993e-02	6.08472022e-01	5.14184619e+04	2.94439838e+02	1.18929836e+02	-1.36293946e+05	4.84165712e-01	1.81948750e-05
1.95623264e-01	9.68721695e-02	-2.99999994e-02	6.13716102e-01	5.18748211e+04	2.94514849e+02	1.18275787e+02	-1.34481377e+05	4.84814433e-01	1.81984565e-05
1.93447582e-01	9.68930535e-02	-2.99999994e-02	6.19031680e-01	5.23373906e+04	2.94589521e+02	1.17517772e+02	-1.32675361e+05	4.85256222e-01	1.82020213e-05
1.91231317e-01	9.69143286e-02	-2.99999994e-02	6.24410620e-01	5.28053066e+04	2.94662854e+02	1.16704435e+02	-1.30905421e+05	4.85565384e-01	1.82055218e-05
1.88973986e-01	9.69359987e-02	-2.99999994e-02	6.29836111e-01	5.32784561e+04	2.94742103e+02	1.15971768e+02	-1.28985348e+05	4.86047912e-01	1.82093042e-05
1.86675109e-01	9.69580673e-02	-2.99999994e-02	6.35313196e-01	5.37564616e+04	2.94822688e+02	1.15244911e+02	-1.27032204e+05	4.86533502e-01	1.82131499e-05
1.84334196e-01	9.69805383e-02	-2.99999994e-02	6.40843842e-01	5.42385674e+04	2.94899541e+02	1.14413027e+02	-1.25171703e+05	4.86781825e-01	1.82168171e-05
1.81950762e-01	9.70034190e-02	-2.99999993e-02	6.46417889e-01	5.47241870e+04	2.94974215e+02	1.13457937e+02	-1.23366214e+05	4.86742434e-01	1.82203797e-05
1.79524324e-01	9.70267132e-02	-2.99999994e-02	6.52020077e-01	5.52117291e+04	2.95045152e+02	1.12367491e+02	-1.21647550e+05	4.86401906e-01	1.82237637e-05
1.77054390e-01	9.70504247e-02	-2.99999993e-02	6.57618140e-01	5.57008547e+04	2.95125121e+02	1.11454990e+02	-1.19497060e+05	4.87259941e-01	1.82275781e-05
1.74540483e-01	9.70745571e-02	-2.99999994e-02	6.63235903e-01	5.61915488e+04	2.95203211e+02	1.10550828e+02	-1.17613657e+05	4.87220208e-01	1.82313024e-05
1.71982117e-01	9.70991179e-02	-2.99999994e-02	6.68855947e-01	5.66833249e+04	2.95284620e+02	1.09707679e+02	-1.15639408e+05	4.87318696e-01	1.82351845e-05
1.69378810e-01	9.71241109e-02	-2.99999994e-02	6.74479853e-01	5.71748288e+04	2.95361574e+02	1.08719189e+02	-1.13565908e+05	4.87952659e-01	1.82388536e-05
1.66730069e-01	9.71495361e-02	-2.99999994e-02	6.80092280e-01	5.76649538e+04	2.95435178e+02	1.07644443e+02	-1.11784243e+05	4.87461657e-01	1.82423626e-05
1.64035410e-01	9.71754044e-02	-2.99999993e-02	6.85675968e-01	5.81530686e+04	2.95509748e+02	1.06566517e+02	-1.09781421e+05	4.87785844e-01	1.82459172e-05
1.61294349e-01	9.72017199e-02	-2.99999994e-02	6.91224933e-01	5.86387513e+04	2.95585701e+02	1.05618576e+02	-1.07564866e+05	4.89202394e-01	1.82495373e-05
1.58506401e-01	9.72284861e-02	-2.99999994e-02	6.96738585e-01	5.91212042e+04	2.95659278e+02	1.04596670e+02	-1.05418833e+05	4.90405189e-01	1.82530437e-05
1.55671083e-01	9.72557068e-02	-2.99999994e-02	7.02208803e-01	5.95997380e+04	2.95730545e+02	1.03496140e+02	-1.03522516e+05	4.90512686e-01	1.82564396e-05
1.52787909e-01	9.72833895e-02	-2.99999993e-02	7.07628454e-01	6.00734638e+04	2.95798174e+02	1.02332920e+02	-1.01537616e+05	4.91291064e-01	1.82596618e-05
1.49856396e-01	9.73115340e-02	-2.99999994e-02	7.12973262e-01	6.05420400e+04	2.95870667e+02	1.01339435e+02	-9.94504147e+04	4.92398433e-01	1.82631153e-05
1.46876052e-01	9.73401442e-02	-2.99999994e-02	7.18264579e-01	6.10049996e+04	2.95936874e+02	1.00249348e+02	-9.78750987e+04	4.91460416e-01	1.82662691e-05
1.43846400e-01	9.73692313e-02	-2.99999994e-02	7.23480507e-01	6.14621977e+04	2.96005209e+02	9.92067266e+01	-9.60780352e+04	4.91440955e-01	1.82695238e-05
1.40766948e-01	9.73987952e-02	-2.99999994e-02	7.28632849e-01	6.19128899e+04	2.96067293e+02	9.80668793e+01	-9.42688543e+04	4.91990122e-01	1.82724805e-05
1.37637213e-01	9.74288434e-02	-2.99999994e-02	7.33698956e-01	6.23570236e+04	2.96132163e+02	9.70548383e+01	-9.24059067e+04	4.92780358e-01	1.82755696e-05
1.34456709e-01	9.74593796e-02	-2.99999994e-02	7.38695344e-01	6.27947028e+04	2.96193655e+02	9.59572889e+01	-9.06360567e+04	4.93283126e-01	1.82784975e-05
1.31224953e-01	9.74904075e-02	-2.99999994e-02	7.43615142e-01	6.32251403e+04	2.96250901e+02	9.47671669e+01	-8.89766250e+04	4.93482188e-01	1.82812229e-05
1.27941459e-01	9.75219309e-02	-2.99999993e-02	7.48438945e-01	6.36487780e+04	2.96313744e+02	9.38490440e+01	-8.71974189e+04	4.94302125e-01	1.82842145e-05
1.24605741e-01	9.75539536e-02	-2.99999994e-02	7.53200034e-01	6.40654629e+04	2.96368294e+02	9.27544342e+01	-8.57716247e+04	4.93749818e-01	1.82868112e-05
1.21217318e-01	9.75864827e-02	-2.99999993e-02	7.57874356e-01	6.44754271e+04	2.96425198e+02	9.17608325e+01	-8.42944945e+04	4.93398147e-01	1.82895195e-05
1.17775701e-01	9.76195261e-02	-2.99999994e-02	7.62472666e-01	6.48786453e+04	2.96480133e+02	9.07830594e+01	-8.25850998e+04	4.94716700e-01	1.82921340e-05
1.14280407e-01	9.76530835e-02	-2.99999994e-02	7.66984484e-01	6.52752430e+04	2.96537773e+02	8.99384521e+01	-8.09679350e+04	4.95479727e-01	1.82948769e-05
1.10730946e-01	9.76871587e-02	-2.99999993e-02	7.71430903e-01	6.56655750e+04	2.96591583e+02	8.90433095e+01	-7.95838814e+04	4.95215425e-01	1.82974374e-05
1.07126835e-01	9.77217630e-02	-2.99999994e-02	7.75807679e-01	6.60492502e+04	2.96641509e+02	8.80511363e+01	-7.80284744e+04	4.96310064e-01	1.82998127e-05
1.03467595e-01	9.77568925e-02	-2.99999994e-02	7.80106860e-01	6.64265656e+04	2.96691979e+02	8.71713348e+01	-7.66067556e+04	4.96801063e-01	1.83022139e-05
9.97527353e-02	9.77925547e-02	-2.99999994e-02	7.84343701e-01	6.67977628e+04	2.96738302e+02	8.62137177e+01	-7.54164100e+04	4.96177116e-01	1.83044175e-05
9.59817693e-02	9.78287608e-02	-2.99999994e-02	7.88505658e-01	6.71625845e+04	2.96784140e+02	8.52374079e+01	-7.41153676e+04	4.96276598e-01	1.83065979e-05
9.21542123e-02	9.78655070e-02	-2.99999994e-02	7.92593498e-01	6.75211001e+04	2.96829532e+02	8.43275304e+01	-7.28330524e+04	4.96503486e-01	1.83087569e-05
8.82695839e-02	9.79028009e-02	-2.99999994e-02	7.96604692e-01	6.78735373e+04	2.96876435e+02	8.34945221e+01	-7.15263170e+04	4.96881173e-01	1.83109877e-05
8.43273960e-02	9.79406498e-02	-2.99999993e-02	8.00549699e-01	6.82204452e+04	2.96923351e+02	8.28213636e+01	-7.02261112e+04	4.97693627e-01	1.83132189e-05
8.03271606e-02	9.79790538e-02	-2.99999994e-02	8.04441902e-01	6.85612809e+04	2.96963000e+02	8.19017381e+01	-6.90967711e+04	4.97735256e-01	1.83151043e-05
7.62683972e-02	9.80180204e-02	-2.99999994e-02	8.08253929e-01	6.88960135e+04	2.97005418e+02	8.10755240e+01	-6.79139528e+04	4.97981780e-01	1.83171213e-05
7.21506178e-02	9.80575531e-02	-2.99999994e-02	8.12001566e-01	6.92243538e+04	2.97043564e+02	8.02225702e+01	-6.68345483e+04	4.98094378e-01	1.83189350e-05
6.79733381e-02	9.80976559e-02	-2.99999994e-02	8.15662221e-01	6.95465765e+04	2.97086907e+02	7.95642397e+01	-6.56458283e+04	4.98745303e-01	1.83209957e-05
6.37360737e-02	9.81383361e-02	-2.99999993e-02	8.19268924e-01	6.98626276e+04	2.97123182e+02	7.88197825e+01	-6.46222490e+04	4.99089705e-01	1.83227203e-05
5.94383386e-02	9.81795974e-02	-2.99999993e-02	8.22803169e-01	7.01718127e+04	2.97156232e+02	7.79493936e+01	-6.36749897e+04	4.98995944e-01	1.83242914e-05
5.50796483e-02	9.82214436e-02	-2.99999994e-02	8.26238028e-01	7.04737311e+04	2.97194103e+02	7.72698351e+01	-6.25272529e+04	5.00238765e-01	1.83260916e-05
5.06595169e-02	9.82638784e-02	-2.99999994e-02	8.29599454e-01	7.07684449e+04	2.97227711e+02	7.66173459e+01	-6.14851186e+04	5.01514673e-01	1.83276891e-05
4.61774580e-02	9.83069092e-02	-2.99999994e-02	8.32882717e-01	7.10553636e+04	2.97256335e+02	7.58436682e+01	-6.06593069e+04	5.01536640e-01	1.83290496e-05
4.16329875e-02	9.83505398e-02	-2.99999994e-02	8.36055144e-01	7.13341164e+04	2.97290113e+02	7.52572949e+01	-5.97258865e+04	5.02108806e-01	1.83306550e-05
