n=202	d=7
0.0             2.80469420e-01  0.0             0.0             2.18082000e+04  0.0             4.79486e+10
1.27187705e-04	3.36070300e-01	3.29260700e+02	0.00000000e+00	2.18082000e+04	1.42697100e+03	1.74552450e+06
1.57210455e-04	3.42219800e-01	3.43096000e+02	0.00000000e+00	2.18082000e+04	1.42166310e+03	1.35921750e+06
1.94084040e-04	3.48590000e-01	3.56339780e+02	0.00000000e+00	2.18082000e+04	1.41042710e+03	1.06517360e+06
2.39371745e-04	3.55210700e-01	3.69108370e+02	0.00000000e+00	2.18082000e+04	1.39458020e+03	8.39258600e+05
2.94993545e-04	3.62122060e-01	3.81470430e+02	0.00000000e+00	2.18082000e+04	1.37510620e+03	6.64205060e+05
3.63307540e-04	3.69344230e-01	3.93511470e+02	0.00000000e+00	2.18082000e+04	1.35279820e+03	5.27642100e+05
4.47210020e-04	3.76917270e-01	4.05266400e+02	0.00000000e+00	2.18082000e+04	1.32800090e+03	4.20515780e+05
5.50258130e-04	3.84882100e-01	4.16789600e+02	0.00000000e+00	2.18082000e+04	1.30083520e+03	3.36114000e+05
6.76820630e-04	3.93284400e-01	4.28114200e+02	0.00000000e+00	2.18082000e+04	1.27147400e+03	2.69345060e+05
8.32263200e-04	4.02178020e-01	4.39280700e+02	0.00000000e+00	2.18082000e+04	1.23979350e+03	2.16386950e+05
1.02317595e-03	4.11616470e-01	4.50314500e+02	0.00000000e+00	2.18082000e+04	1.20566020e+03	1.74274530e+05
1.25765275e-03	4.21683430e-01	4.61249730e+02	0.00000000e+00	2.18082000e+04	1.16862610e+03	1.40726360e+05
1.54563440e-03	4.32458040e-01	4.72126600e+02	0.00000000e+00	2.18082000e+04	1.12826270e+03	1.13985050e+05
1.89933015e-03	4.44071400e-01	4.82982600e+02	0.00000000e+00	2.18082000e+04	1.08375850e+03	9.26536200e+04
2.33373520e-03	4.56652130e-01	4.93861080e+02	0.00000000e+00	2.18082000e+04	1.03431970e+03	7.56342100e+04
2.86726585e-03	4.70410230e-01	5.04831330e+02	0.00000000e+00	2.18082000e+04	9.78392330e+02	6.20610160e+04
3.52254150e-03	4.85633820e-01	5.15965940e+02	0.00000000e+00	2.18082000e+04	9.14349850e+02	5.12480200e+04
4.32734385e-03	5.02700450e-01	5.27347660e+02	0.00000000e+00	2.18082000e+04	8.39734600e+02	4.26409900e+04
5.31579350e-03	5.22183500e-01	5.39106140e+02	0.00000000e+00	2.18082000e+04	7.51261500e+02	3.57810470e+04
6.52979580e-03	5.44929700e-01	5.51394700e+02	0.00000000e+00	2.18082000e+04	6.44529300e+02	3.02639100e+04
8.02081930e-03	5.72185300e-01	5.64369750e+02	0.00000000e+00	2.18082000e+04	5.14085000e+02	2.56666800e+04
9.85207600e-03	6.05774500e-01	5.78124200e+02	0.00000000e+00	2.18082000e+04	3.55352480e+02	2.14067700e+04
1.21012040e-02	6.48394760e-01	5.92537300e+02	0.00000000e+00	2.18082000e+04	1.73013700e+02	1.63467650e+04
1.45377050e-02	7.00861450e-01	6.05628540e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	7.06732230e+03
1.64785590e-02	7.00306400e-01	6.05506000e+02	0.00000000e+00	2.18082000e+04	7.08628740e-02	7.24909960e+03
1.76839625e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
1.86066030e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
1.95292435e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
2.04518845e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
2.13745255e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
2.22971665e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
2.32198075e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
2.41424485e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
2.50650890e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
2.59877290e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
2.69103700e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
2.78330110e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
2.87556515e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
2.96782925e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
3.06009335e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
3.15235740e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
3.24462165e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
3.33688590e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
3.42915015e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
3.52141445e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
3.61367880e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
3.70594300e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
3.79820720e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
3.89047155e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
3.98273585e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
4.07500010e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
4.16726435e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
4.25952860e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
4.35179285e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
4.44405715e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
4.53632140e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
4.62858565e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
4.72084990e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
4.81311415e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
4.90537845e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
4.99764280e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
5.08990700e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
5.18217120e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
5.27443550e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
5.36669980e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
5.45896400e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
5.55122820e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
5.64349255e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
5.73575685e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
5.82802110e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
5.92028535e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
6.01254965e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
6.10481390e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
6.19707815e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
6.28934245e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
6.38160630e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
6.47387050e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
6.56613480e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
6.65839910e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
6.75066330e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
6.84292750e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
6.93519200e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
7.02745650e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
7.11972050e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
7.21198450e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
7.30424900e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
7.39651350e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
7.48877750e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
7.58104150e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
7.67330600e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
7.76557050e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
7.85783450e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
7.95009850e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
8.04236300e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
8.13462750e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
8.22689150e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
8.31915570e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
8.41142020e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
8.50368450e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
8.59594870e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
8.68821290e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
8.78047720e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
8.87274150e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
8.96500575e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
9.05727000e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
9.14953425e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
9.24179850e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
9.33406275e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
9.42632705e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
9.51859130e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
9.61085550e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
9.70311980e-02	7.00331700e-01	6.05508240e+02	0.00000000e+00	2.18082000e+04	3.66640200e-03	3.40478170e+03
9.79538410e-02	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
9.88764830e-02	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
9.97991250e-02	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.00721770e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.01644415e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.02567055e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.03489695e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.04412340e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.05334985e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.06257625e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.07180265e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.08102910e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.09025555e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.09948195e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.10870835e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.11793480e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.12716125e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.13638765e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.14561407e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.15484052e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.16406695e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.17329337e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.18251979e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.19174622e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.20097265e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.21019907e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.21942550e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.22865192e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.23787835e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.24710480e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.25633115e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.26555755e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.27478390e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.28401025e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.29323660e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.30246295e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.31168930e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.32091565e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.33014200e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.33936835e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.34859470e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.35782105e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.36704740e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.37627375e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.38550010e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.39472645e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.40395285e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.41317920e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.42240550e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.43163185e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.44085820e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.45008455e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.45931090e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.46853730e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.47776370e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.48699005e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.49621640e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.50544275e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.51466910e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.52389545e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.53312180e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.54234815e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.55157450e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.56080080e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.57002715e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.57925355e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.58847990e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.59770625e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.60693260e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.61615895e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.62538530e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.63461165e-01	1.29640030e+00	5.31657350e+02	-1.22908550e+02	5.31251640e+04	3.66640200e-03	3.40478170e+03
1.0e1           1.29640030e+00  5.31657350e+02  -1.22908550e+02 5.31251640e+04  3.66640200e-03  3.40478170e+03
