VARIABLES ="X" "Y" "Z" "rho" "press" "temp" "tau_wall" "qdot" "yplus" "muLam"
Zone T ="wall" I = 4 , F = point
3.50000000e-02	0.00000000e+00	1.00000000e-01	1.00001816e+00	1.05356948e+04	1.00000096e+00	1.99167954e-01	-1.91606267e+07	3.56669176e-01	4.99251123e-04
1.05000000e-01	0.00000000e+00	1.00000000e-01	1.00001816e+00	1.05356948e+04	1.00000096e+00	1.99167956e-01	-1.91606267e+07	3.56669178e-01	4.99251123e-04
1.75000000e-01	0.00000000e+00	1.00000000e-01	1.00001816e+00	1.05356948e+04	1.00000096e+00	1.99167957e-01	-1.91606267e+07	3.56669179e-01	4.99251123e-04
2.45000000e-01	0.00000000e+00	1.00000000e-01	1.00001816e+00	1.05356948e+04	1.00000096e+00	1.99167957e-01	-1.91606267e+07	3.56669179e-01	4.99251123e-04
